id,conversation_id,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,quote_id,is_reply,is_quote,is_retweet,is_pinned,is_conversation_controlled,possibly_sensitive,created_at,text,lang,source_client,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,url,twitter_url,hashtags,mentioned_usernames,urls_expanded,media_count,media_types,media_urls,card_title,card_description,card_domain,card_url,place_name,place_country,author_id,author_username,author_name,author_description,author_location,author_created_at,author_followers,author_following,author_statuses_count,author_favourites_count,author_media_count,author_is_verified,author_is_blue_verified,author_protected,author_professional_type,author_category,n_times_scraped,source_files,scraper_types,seen_via_quote_of,first_scraped_at,last_scraped_at,on_topic,stance,stance_index,stance_reason,stance_model,error
2078937815954473158,2078937815954473158,,,,,False,False,False,False,False,False,2026-07-19 20:19:34+00:00,"GSN-Despite bipartisan backing, lawmakers continue to disagree over whether permanent daylight saving time is the healthiest long-term solution. House Democrats raised concerns about darker winter mornings, particularly for children traveling to school
https://t.co/raDU7ootYk",en,Twitter Web App,0,0,0,0,4.0,0,https://x.com/hjtherealj/status/2078937815954473158,https://twitter.com/hjtherealj/status/2078937815954473158,,,https://www.youtube.com/watch?v=lWWMrQhtChU,0,,,House Passes Bill To Make Daylight Saving Time Permanent | The View,Subscribe to our YouTube channel: http://bit.ly/2Ybi4tM MORE FROM...,www.youtube.com,https://t.co/raDU7ootYk,,,29104068,hjtherealj,HJ (Hank) Ellison,Radio Talent/CEO-Gospel Spotlight/Teacher/ Sports Fan,America,2009-04-06 00:30:44+00:00,1551,2444,73660,50,52073,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_22-36-15-263.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 22:36:15.263000+00:00,False,,,"The tweet discusses bipartisan disagreement over permanent daylight saving time, but it does not express a clear position in favor of or against DST policy. It presents a factual statement about ongoing legislative debate without taking a stance.",qwen/qwen3-8b,
2078940338907943133,2078940338907943133,,,,,False,False,False,False,False,False,2026-07-19 20:29:36+00:00,How to spot a BOT on X? They’ll talk about the grass in the World Cup vs NFL grass (that’s a BOT) or they’ll talk about how they want standard time to be permanent instead of daylight savings (also a BOT) or just a retard,en,Twitter for iPhone,0,0,0,0,36.0,0,https://x.com/StockChartsUP/status/2078940338907943133,https://twitter.com/StockChartsUP/status/2078940338907943133,,,,0,,,,,,,,,1614959172864335872,StockChartsUP,LeapCallGuy,Looking at different stock charts to see where they are about to break out.,United States,2023-01-16 12:14:20+00:00,296,345,3250,4067,96,False,True,False,Business,Financial Services,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00,False,,,"The tweet discusses identifying bots on X (Twitter) by their focus on topics like World Cup vs NFL grass and advocating for standard time to be permanent instead of daylight saving time. While it mentions daylight saving time, the context is about identifying bots based on their discussion topics, not expressing an opinion on DST policy itself. The mention of DST is not a position on the policy, but rather a characteristic used to identify bots. Therefore, the tweet does not express a position on US daylight saving time policy.",qwen/qwen3-8b,
2078941622046507064,2078186400881479883,2078186400881479883,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-19 20:34:42+00:00,"@VernBuchanan ""Permanent daylight saving time brings many health, economic and lifestyle benefits.""

Such as? I'm sure you have a list, which will expose exactly why you are pushing for the WORST of the three options (pDST, biannual clock changes, pST).",en,Twitter Web App,0,0,0,0,3.0,0,https://x.com/mcr91bs/status/2078941622046507064,https://twitter.com/mcr91bs/status/2078941622046507064,,VernBuchanan,,0,,,,,,,,,2655587407,mcr91bs,Fatigued,"America is for White Americans ONLY.

National Socialism is the only solution.

Diversity is code for White Genocide.

Limiting replies = Instant Block.",,2014-07-18 03:31:14+00:00,116,5,12388,30547,742,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_22-36-15-263.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 22:36:15.263000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet directly references the proposal for permanent daylight saving time (pDST) and criticizes it as 'the WORST of the three options', indicating the author opposes pDST. The rhetorical question 'Such as?' suggests the author is challenging the claim that pDST has benefits, implying they believe it is not a good policy.",qwen/qwen3-8b,
2078944221709426962,2078944221709426962,,,,,False,False,False,False,False,False,2026-07-19 20:45:02+00:00,"Congress is closer to making daylight saving time permanent in the U.S. once again after the House passed the Sunshine Protection Act on Tuesday.

https://t.co/NEUL46Tcvg https://t.co/9P30Vshrx9",en,SocialNewsDesk,0,0,0,0,211.0,0,https://x.com/WOWK13News/status/2078944221709426962,https://twitter.com/WOWK13News/status/2078944221709426962,,,https://www.wowktv.com/national-news/why-permanent-daylight-saving-time-has-failed-in-the-us-before/?utm_medium=social&utm_source=twitter_WOWK13News,1,photo,https://pbs.twimg.com/media/HNnkwElWIAAR7r9.jpg,,,,,,,25903919,WOWK13News,WOWK 13 News,"WORKING FOR YOU in the Huntington/Charleston TV market. NEWS TIPS: news@wowktv.com or (304) 720-6550. Also follow @StormTracker13, @WOWK13Sports, & @WVTonight","Huntington/Charleston, WV",2009-03-22 23:18:48+00:00,76976,668,141028,4234,30749,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_22-36-15-263.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 22:36:15.263000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet reports that Congress is closer to making daylight saving time permanent, indicating support for the policy of keeping DST year-round.",qwen/qwen3-8b,
2078946405834502533,2078891726660366367,2078891726660366367,1076298779643531264,JanePublic1776,,True,False,False,False,False,False,2026-07-19 20:53:42+00:00,"@JanePublic1776 @SenDuckworth @SenatorDurbin Everyone except the worthless, communist, can't teach teachers union want PERMANENT DAYLIGHT SAVINGS TIME!

it's a 90% approve issue.
Start school 1/2 hour later, morons.",en,Twitter for Android,0,0,3,0,15.0,0,https://x.com/RidleyDiculous/status/2078946405834502533,https://twitter.com/RidleyDiculous/status/2078946405834502533,,"JanePublic1776,SenDuckworth,SenatorDurbin",,0,,,,,,,,,1863787314167824384,RidleyDiculous,Ridley Diculous,,,2024-12-03 03:32:19+00:00,764,161,21050,11795,2745,False,False,False,,,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:17:09.066000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet explicitly calls for 'PERMANENT DAYLIGHT SAVINGS TIME,' which indicates support for making DST permanent. The use of terms like 'everyone except the worthless, communist, can't teach teachers union' and 'morons' suggests the author is advocating for a policy shift that would keep DST year-round, aligning with the 'adopt permanent daylight saving time' position.",qwen/qwen3-8b,
2078946775302361401,2078581188730478835,2078581188730478835,60680268,JedediahBila,,True,False,False,False,False,False,2026-07-19 20:55:10+00:00,"@JedediahBila The DST Radical Floridians pushing this bill could move Florida to year- round Atlantic Standard Time, the time equivalent to Eastern Daylight Saving Time, and this whole problem goes away. This bill is totally unnecessary. #StandardTime #DaylightSavingTime",en,Twitter Web App,0,0,0,0,33.0,0,https://x.com/RiverCityESQ/status/2078946775302361401,https://twitter.com/RiverCityESQ/status/2078946775302361401,"StandardTime,DaylightSavingTime",JedediahBila,,0,,,,,,,,,2019144736796241921,RiverCityESQ,RiverCityLawyer,,,2026-02-04 20:23:41+00:00,14,182,43,623,2,False,False,False,,,2,dataset_tweet-scraper_2026-07-19_22-36-15-263.json|dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 23:11:27.879000+00:00,True,No preference,3.0,"The tweet expresses skepticism about the need for daylight saving time (DST) and suggests that moving to year-round standard time (equivalent to Eastern Daylight Saving Time) would solve the problem. However, it does not clearly express a preference for ending DST, extending DST, or maintaining the current system. Instead, it criticizes the proposed bill as unnecessary, which is more of a stance against the specific proposal rather than a clear policy position. Therefore, it falls under 'No preference' as it does not clearly advocate for a specific policy change.",qwen/qwen3-8b,
2078948026568118471,2078948026568118471,,,,,False,False,False,False,False,False,2026-07-19 21:00:09+00:00,Hey. If they change the Daylight Savings time- this would’ve been a night game lol,en,Twitter for iPhone,0,0,0,0,28.0,0,https://x.com/JusDahl/status/2078948026568118471,https://twitter.com/JusDahl/status/2078948026568118471,,,,0,,,,,,,,,137916886,JusDahl,big dick dictator,"""you ever dance with the devil in the pale moonlight?"" -Openly Black","Steeler Nation, USA",2010-04-28 03:45:47+00:00,2095,350,327863,1808,20708,False,False,False,,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,No preference,3.0,"The tweet does not express a clear position for or against daylight saving time policy. It simply references the timing of an event (a night game) in relation to daylight saving time, without advocating for or against the policy itself.",qwen/qwen3-8b,
2078948052811829248,2078948052811829248,,,,,False,False,False,False,False,False,2026-07-19 21:00:15+00:00,"We are ready to stop moving our clocks around twice each year in Colorado! Changing the clocks twice a year can be confusing and disrupt our sleep cycles. That’s why I signed a law called ""Daylight Saving Time Year Round,"" HB22-1297, to keep Colorado in daylight saving time. This https://t.co/Fxd8LdZlTF",en,Hootsuite Inc.,45,6,28,1,4983.0,1,https://x.com/GovofCO/status/2078948052811829248,https://twitter.com/GovofCO/status/2078948052811829248,,,https://www.9news.com/article/weather/local-weather/permanent-daylight-saving-time-colorado/73-56bc1314-3fed-418b-a0bc-124c8ea6b097,1,photo,https://pbs.twimg.com/media/HNnoPHoXkAABtnT.jpg,,,,,,,728344273620344832,GovofCO,Governor Jared Polis,"Governor of Colorado. Fighting for affordable health care, better education, an economy that works for everyone, and protecting our Colorado way of life.","Colorado, USA",2016-05-05 22:03:01+00:00,221791,1161,9193,1420,6808,False,True,False,,,4,dataset_tweet-scraper_2026-07-19_22-36-15-263.json|dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-11-27-879.json|dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,2078975420888924655,2026-07-19 22:36:15.263000+00:00,2026-07-19 23:17:09.066000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet explicitly supports changing the law to keep Colorado in daylight saving time year-round, indicating a preference for permanent daylight saving time.",qwen/qwen3-8b,
2078948616652402955,2078948616652402955,,,,,False,False,False,False,False,False,2026-07-19 21:02:29+00:00,"Reminder that ""Daylight Saving Time"" has no S. It's not ""Savings.""

I will not be taking questions on why this took me until paragraph four to figure out.

👇",en,Twitter for iPhone,8,0,1,0,162.0,0,https://x.com/HTBF1968/status/2078948616652402955,https://twitter.com/HTBF1968/status/2078948616652402955,,,,0,,,,,,,,,1622795119924752384,HTBF1968,Hoisttheblackflag,https://t.co/3Hb392UIZY,,2023-02-07 03:11:35+00:00,5886,3281,26238,8888,4189,False,True,False,,,3,dataset_tweet-scraper_2026-07-19_22-36-15-263.json|dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 23:11:27.879000+00:00,True,No preference,3.0,The tweet does not express a position on US daylight saving time policy. It is a humorous or pedantic correction about the correct spelling of 'Daylight Saving Time' and does not advocate for or against the policy itself.,qwen/qwen3-8b,
2078956978127134800,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-19 21:35:43+00:00,@Breaking911 That's too bad. Standard time is the time it should be NOT DAYLIGHT SAVINGS TIME!!!,en,Twitter Web App,0,0,0,0,4.0,0,https://x.com/DP25263754/status/2078956978127134800,https://twitter.com/DP25263754/status/2078956978127134800,,Breaking911,,0,,,,,,,,,1275525763098345472,DP25263754,D.P.,A child of God!,,2020-06-23 20:27:55+00:00,101,121,5349,147,265,False,False,False,,,2,dataset_tweet-scraper_2026-07-19_23-04-25-133.json|dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,tweet-scraper|twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,The tweet explicitly opposes daylight saving time and advocates for standard time to remain in effect year-round.,qwen/qwen3-8b,
2078958770982375766,2078958770982375766,,,,,False,False,False,False,False,False,2026-07-19 21:42:50+00:00,Hopefully daylight saving time will be all year round going forward 🙏,en,Twitter for iPhone,0,0,0,0,2.0,0,https://x.com/sharonrnbdiva/status/2078958770982375766,https://twitter.com/sharonrnbdiva/status/2078958770982375766,,,,0,,,,,,,,,710007380860407808,sharonrnbdiva,Sharon,Proud Capricorn Independent R&B Artist/Songwriter - Going forward all of my music projects will be released under Ultra Music LLC #MusicComingSoon #StayTuned 🎵,"Bronx, NY",2016-03-16 07:38:45+00:00,1778,3700,7908,4004,211,False,True,False,,,2,dataset_tweet-scraper_2026-07-19_22-36-15-263.json|dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 23:11:27.879000+00:00,True,Keep switching the clocks twice a year,2.0,"The tweet expresses a desire for daylight saving time to be in effect all year round, which aligns with the 'Keep switching the clocks twice a year' position. This suggests support for maintaining the current DST policy rather than eliminating it or changing the start/end dates.",qwen/qwen3-8b,
2078959141096443964,2078948052811829248,2078948052811829248,728344273620344832,GovofCO,,True,False,False,False,False,False,2026-07-19 21:44:19+00:00,"@GovofCO Permanent daylight saving time doesn’t stop the clock shift, it just makes schools and businesses do the math. Instead of changing our clocks twice a year, we’ll just end up changing school start times and work hours to avoid a 8:30 AM winter sunrise.",en,Twitter for iPhone,0,0,0,0,73.0,0,https://x.com/Chris9ws1/status/2078959141096443964,https://twitter.com/Chris9ws1/status/2078959141096443964,,GovofCO,,0,,,,,,,,,1971756372279939074,Chris9ws1,Chris,,,2025-09-27 01:59:04+00:00,49,173,717,3055,19,False,False,False,,,2,dataset_tweet-scraper_2026-07-19_22-36-15-263.json|dataset_tweet-scraper_2026-07-19_23-11-27-879.json,tweet-scraper,,2026-07-19 22:36:15.263000+00:00,2026-07-19 23:11:27.879000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet supports ending the annual clock change by adopting permanent daylight saving time, specifically advocating for clocks to stay on summer time all year to avoid the twice-yearly shift.",qwen/qwen3-8b,
